DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4577389,1,1,1,11,1,3240.8475063,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577389,1,2,1,11,1,3240.8475063,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577390,1,1,1,11,1,2688.7339314,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577391,1,1,1,11,1,2902.2750794,11,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4577391,1,2,1,11,1,2902.2750794,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577391,1,3,1,11,1,2902.2750794,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577392,1,1,1,11,1,3218.2580735,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577392,1,2,1,11,1,3218.2580735,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577392,1,3,1,11,1,3218.2580735,11,2018,03,201803,50,,3,3,1,,,,,,,,,,,1
4577393,1,1,1,11,1,2450.2371677,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577393,1,2,1,11,1,2450.2371677,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577394,1,1,1,11,1,3033.4107234,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577394,1,2,1,11,1,3033.4107234,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577395,1,1,1,11,1,2501.7048921,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577395,1,2,1,11,1,2501.7048921,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577395,1,3,1,11,1,2501.7048921,11,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4577395,1,5,1,11,1,2501.7048921,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577396,1,1,1,11,1,2547.845509,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577396,1,2,1,11,1,2547.845509,11,2018,03,201803,50,2,2,2,2,2,2,1,,,,,,,1,1
4577397,1,1,1,11,1,2450.2371677,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577397,1,2,1,11,1,2450.2371677,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577398,1,1,1,11,1,2547.765882,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577398,1,2,1,11,1,2547.765882,11,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4577399,1,1,1,11,1,2867.7072336,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577399,1,2,1,11,1,2867.7072336,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577399,1,3,1,11,1,2867.7072336,11,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4577400,1,1,1,11,1,2574.0903949,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577400,1,2,1,11,1,2574.0903949,11,2018,03,201803,50,,1,2,2,1,,,,,,,,,,1
4577401,1,1,1,11,1,2593.1292412,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577401,1,2,1,11,1,2593.1292412,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577402,1,1,1,11,1,2547.765882,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577402,1,2,1,11,1,2547.765882,11,2018,03,201803,50,,2,6,2,1,,,,,,,,,,1
4577403,1,1,1,11,1,3160.8183271,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577403,1,2,1,11,1,3160.8183271,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577403,1,3,1,11,1,3160.8183271,11,2018,03,201803,50,,3,6,2,2,2,2,1,11,,,,,,1
4577404,1,1,1,11,1,2523.3439215,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577404,1,2,1,11,1,2523.3439215,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577405,1,1,1,11,1,2547.845509,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577405,1,2,1,11,1,2547.845509,11,2018,03,201803,50,2,2,2,2,2,2,1,,,,,,,1,1
4577407,1,1,1,11,1,2814.1780394,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577407,1,2,1,11,1,2814.1780394,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577407,1,3,1,11,1,2814.1780394,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577407,1,4,1,11,1,2814.1780394,11,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4577408,1,1,1,11,1,2593.1292412,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577408,1,2,1,11,1,2593.1292412,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577409,1,1,1,11,1,2874.487155,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577409,1,2,1,11,1,2874.487155,11,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4577410,1,1,1,11,1,3174.3838309,11,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4577410,1,2,1,11,1,3174.3838309,11,2018,03,201803,50,,4,5,,,,,,,,,,,,1
4577410,1,3,1,11,1,3174.3838309,11,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4577410,1,4,1,11,1,3174.3838309,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577410,1,5,1,11,1,3174.3838309,11,2018,03,201803,50,,5,3,1,,,,,,,,,,,1
4577411,1,1,1,11,1,2694.4305255,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577414,1,1,1,11,1,2358.7682888,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577414,1,2,1,11,1,2358.7682888,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577414,1,4,1,11,1,2358.7682888,11,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4577415,1,1,1,11,1,2645.3742233,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577415,1,2,1,11,1,2645.3742233,11,2018,03,201803,50,2,2,4,2,2,2,1,,,,,,,1,1
4577416,1,1,1,11,1,2896.1707142,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577417,1,1,1,11,1,3278.6117189,11,2018,03,201803,50,,1,6,2,2,2,2,1,5,2,,2,,,1
4577417,1,2,1,11,1,3278.6117189,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577418,1,1,1,11,1,2678.9015259,11,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4577419,1,1,1,11,1,2438.483988,11,2018,03,201803,50,,1,4,2,1,,,,,,,,,,1
4577419,1,2,1,11,1,2438.483988,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577420,1,1,1,11,1,2306.0747332,11,2018,03,201803,50,,1,6,2,1,,,,,,,,,,1
4577420,1,2,1,11,1,2306.0747332,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577421,1,1,1,11,1,2556.4520832,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577421,1,2,1,11,1,2556.4520832,11,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4577421,1,3,1,11,1,2556.4520832,11,2018,03,201803,50,4,3,6,2,2,2,1,,,,,,,1,1
4577422,1,1,1,11,1,3033.4107234,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577422,1,2,1,11,1,3033.4107234,11,2018,03,201803,50,,2,4,2,2,2,2,1,8,2,,2,,,1
4577423,1,1,1,11,1,2433.7005304,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577424,1,1,1,11,1,2932.1539689,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577424,1,2,1,11,1,2932.1539689,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577424,1,3,1,11,1,2932.1539689,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577424,1,4,1,11,1,2932.1539689,11,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4577425,1,1,1,11,1,2576.6371337,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577425,1,2,1,11,1,2576.6371337,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577426,1,1,1,11,1,2793.6881285,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577426,1,2,1,11,1,2793.6881285,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577426,1,3,1,11,1,2793.6881285,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577426,1,4,1,11,1,2793.6881285,11,2018,03,201803,50,,4,6,1,,,,,,,,,,,1
4577427,1,1,1,11,1,2731.5950815,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577427,1,2,1,11,1,2731.5950815,11,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4577428,1,1,1,11,1,2829.1237958,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577428,1,2,1,11,1,2829.1237958,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577429,1,1,1,11,1,2688.7339314,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577430,1,1,1,11,1,2283.3078467,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577430,1,2,1,11,1,2283.3078467,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577430,1,3,1,11,1,2283.3078467,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577430,1,5,1,11,1,2283.3078467,11,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4577431,1,1,1,11,1,3068.1632103,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577431,1,2,1,11,1,3068.1632103,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577431,1,3,1,11,1,3068.1632103,11,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4577431,1,4,1,11,1,3068.1632103,11,2018,03,201803,50,2,4,2,2,2,2,1,,,,,,,1,1
4577432,1,1,1,11,1,2811.987502,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577432,1,2,1,11,1,2811.987502,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577433,1,1,1,11,1,2576.6371337,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577433,1,2,1,11,1,2576.6371337,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577434,1,1,1,11,1,2829.1237958,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577434,1,2,1,11,1,2829.1237958,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577435,1,1,1,11,1,2666.2805248,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577435,1,2,1,11,1,2666.2805248,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577435,1,3,1,11,1,2666.2805248,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577436,1,1,1,11,1,2905.7849262,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577436,1,2,1,11,1,2905.7849262,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577436,1,3,1,11,1,2905.7849262,11,2018,03,201803,50,,3,6,2,2,2,2,2,,,,,,,1
4577439,1,1,1,11,1,2354.9957188,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577439,1,2,1,11,1,2354.9957188,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577439,1,3,1,11,1,2354.9957188,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577439,1,6,1,11,1,2354.9957188,11,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4577440,1,1,1,11,1,2682.7726323,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577440,1,2,1,11,1,2682.7726323,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577440,1,4,1,11,1,2682.7726323,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577441,1,1,1,11,1,3383.6480833,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577441,1,2,1,11,1,3383.6480833,11,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4577442,1,1,1,11,1,2650.7515252,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577442,1,2,1,11,1,2650.7515252,11,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4577442,1,3,1,11,1,2650.7515252,11,2018,03,201803,50,,3,6,1,,,,,,,,,,,1
4577443,1,1,1,11,1,3186.8013367,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577443,1,2,1,11,1,3186.8013367,11,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4577443,2,1,2,11,1,3186.8013367,11,2018,03,201803,50,,1,6,2,2,2,2,1,11,,,,,,1
4577443,2,2,2,11,1,3186.8013367,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577444,1,1,1,11,1,2587.4771768,11,2018,03,201803,50,,1,6,2,2,2,2,1,11,,,,,,1
4577444,1,2,1,11,1,2587.4771768,11,2018,03,201803,50,,2,6,1,,,,,,,,,,,1
4577444,1,3,1,11,1,2587.4771768,11,2018,03,201803,50,,3,3,2,2,2,2,1,12,,,,,,1
4577445,1,1,1,11,1,2896.1707142,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577446,1,1,1,11,1,2576.6371337,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577446,1,2,1,11,1,2576.6371337,11,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4577447,1,1,1,11,1,2687.1611096,11,2018,03,201803,50,1,1,2,2,2,2,1,,,,,,,1,1
4577447,1,2,1,11,1,2687.1611096,11,2018,03,201803,50,1,2,2,2,2,2,1,,,,,,,1,1
4577447,1,3,1,11,1,2687.1611096,11,2018,03,201803,50,2,3,3,2,2,2,1,,,,,,,1,1
4577447,1,4,1,11,1,2687.1611096,11,2018,03,201803,50,2,4,3,2,2,2,1,,,,,,,1,1
4577447,1,5,1,11,1,2687.1611096,11,2018,03,201803,50,2,5,2,2,2,2,1,,,,,,,1,1
4577448,1,1,1,11,1,2501.6603623,11,2018,03,201803,50,,1,4,2,2,2,2,1,10,,,,,,1
4577448,1,2,1,11,1,2501.6603623,11,2018,03,201803,50,,1,2,1,,,,,,,,,,,1
4577448,1,3,1,11,1,2501.6603623,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577449,1,1,1,11,1,3050.1280642,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577449,1,2,1,11,1,3050.1280642,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577449,1,5,1,11,1,3050.1280642,11,2018,03,201803,50,,5,3,2,2,2,2,2,,,,,,,1
4577450,1,1,1,11,1,3033.4107234,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577450,1,2,1,11,1,3033.4107234,11,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4577451,1,1,1,11,1,2657.8189984,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577451,1,2,1,11,1,2657.8189984,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577451,1,3,1,11,1,2657.8189984,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577451,1,4,1,11,1,2657.8189984,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577451,1,6,1,11,1,2657.8189984,11,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4577452,1,1,1,11,1,2941.2205935,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577453,1,1,1,11,1,2445.2832963,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577453,1,2,1,11,1,2445.2832963,11,2018,03,201803,50,,4,6,2,2,2,2,2,,,,,,,1
4577453,1,3,1,11,1,2445.2832963,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577453,1,4,1,11,1,2445.2832963,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577453,1,5,1,11,1,2445.2832963,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577455,1,1,1,11,1,2507.3569564,11,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4577455,1,4,1,11,1,2507.3569564,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577455,1,5,1,11,1,2507.3569564,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577456,1,1,1,11,1,2721.0425901,11,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4577456,1,2,1,11,1,2721.0425901,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577456,1,3,1,11,1,2721.0425901,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577456,1,5,1,11,1,2721.0425901,11,2018,03,201803,50,,5,4,2,2,2,2,1,10,,,,,,1
4577457,1,1,1,11,1,2690.7375825,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577457,1,2,1,11,1,2690.7375825,11,2018,03,201803,50,1,2,4,2,2,2,1,,,,,,,1,1
4577458,1,1,1,11,1,2678.9015259,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577459,1,1,1,11,1,2570.9405396,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577459,1,2,1,11,1,2570.9405396,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577460,1,1,1,11,1,2783.7604366,11,2018,03,201803,50,,1,4,2,2,2,2,1,7,1,2,,,,1
4577460,1,2,1,11,1,2783.7604366,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577461,1,1,1,11,1,2562.1486774,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577461,1,2,1,11,1,2562.1486774,11,2018,03,201803,50,1,2,6,2,2,2,1,,,,,,,1,1
4577461,1,3,1,11,1,2562.1486774,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577462,1,1,1,11,1,2895.9525208,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577462,1,2,1,11,1,2895.9525208,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577462,1,3,1,11,1,2895.9525208,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577463,1,1,1,11,1,2433.7005304,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577464,1,1,1,11,1,2829.1588931,11,2018,03,201803,50,2,1,2,2,2,2,1,,,,,,,1,1
4577465,1,1,1,11,1,3125.1048356,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577465,1,2,1,11,1,3125.1048356,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577466,1,1,1,11,1,2602.1988391,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577466,1,2,1,11,1,2602.1988391,11,2018,03,201803,50,,2,6,2,2,1,,,,,,,,,1
4577466,1,3,1,11,1,2602.1988391,11,2018,03,201803,50,,3,4,1,,,,,,,,,,,1
4577466,1,4,1,11,1,2602.1988391,11,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4577466,1,6,1,11,1,2602.1988391,11,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4577466,1,7,1,11,1,2602.1988391,11,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4577467,1,1,1,11,1,2705.2260389,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577469,1,1,1,11,1,3033.4107234,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577469,1,2,1,11,1,3033.4107234,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577470,1,1,1,11,1,2645.3742233,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577470,1,2,1,11,1,2645.3742233,11,2018,03,201803,50,2,2,4,2,2,2,1,,,,,,,1,1
4577471,1,1,1,11,1,2566.8047283,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577471,1,2,1,11,1,2566.8047283,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577472,1,1,1,11,1,3120.9545925,11,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4577472,1,2,1,11,1,3120.9545925,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577472,1,4,1,11,1,3120.9545925,11,2018,03,201803,50,,4,6,1,,,,,,,,,,,1
4577472,1,5,1,11,1,3120.9545925,11,2018,03,201803,50,,5,3,2,2,2,2,1,12,,,,,,1
4577473,1,1,1,11,1,2576.6371337,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577473,1,2,1,11,1,2576.6371337,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577474,1,1,1,11,1,2566.8047283,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577474,1,2,1,11,1,2566.8047283,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577475,1,1,1,11,1,2574.0903949,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577475,1,2,1,11,1,2574.0903949,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577476,1,1,1,11,1,2450.2371677,11,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4577476,1,2,1,11,1,2450.2371677,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577477,1,1,1,11,1,2899.9057943,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577477,1,3,1,11,1,2899.9057943,11,2018,03,201803,50,,1,3,1,,,,,,,,,,,1
4577478,1,1,1,11,1,2547.765882,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577478,1,2,1,11,1,2547.765882,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577479,1,1,1,11,1,2600.4149078,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577479,1,2,1,11,1,2600.4149078,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577480,1,1,1,11,1,2713.5483519,11,2018,03,201803,50,6,2,2,2,2,2,1,,,,,,,1,1
4577480,1,2,1,11,1,2713.5483519,11,2018,03,201803,50,6,2,6,2,2,2,1,,,,,,,1,1
4577480,1,3,1,11,1,2713.5483519,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577480,1,4,1,11,1,2713.5483519,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577480,1,5,1,11,1,2713.5483519,11,2018,03,201803,50,2,5,2,2,2,2,1,,,,,,,1,1
4577481,1,1,1,11,1,2420.1400848,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577481,1,2,1,11,1,2420.1400848,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577481,1,3,1,11,1,2420.1400848,11,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4577482,1,1,1,11,1,2717.1066252,11,2018,03,201803,50,,1,4,2,2,2,2,1,13,,,,,,1
4577482,1,2,1,11,1,2717.1066252,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577482,1,3,1,11,1,2717.1066252,11,2018,03,201803,50,2,3,4,2,2,2,1,,,,,,,1,1
4577483,1,1,1,11,1,2949.4639264,11,2018,03,201803,50,,1,6,2,2,2,2,1,11,,,,,,1
4577484,1,1,1,11,1,2547.845509,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577484,1,2,1,11,1,2547.845509,11,2018,03,201803,50,1,2,2,2,2,2,1,,,,,,,1,1
4577485,1,1,1,11,1,3033.4107234,11,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4577485,1,2,1,11,1,3033.4107234,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577486,1,1,1,11,1,2883.4136868,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577486,1,2,1,11,1,2883.4136868,11,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4577487,1,1,1,11,1,2566.8047283,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577487,1,2,1,11,1,2566.8047283,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577488,1,1,1,11,1,2772.5427204,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577488,1,2,1,11,1,2772.5427204,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577489,1,1,1,11,1,2854.5424351,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577489,1,3,1,11,1,2854.5424351,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577490,1,1,1,11,1,2600.4149078,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577490,1,2,1,11,1,2600.4149078,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577491,1,1,1,11,1,2523.3439215,11,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4577491,1,2,1,11,1,2523.3439215,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577492,1,1,1,11,1,2694.4305255,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577493,1,1,1,11,1,2873.5812814,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577493,1,2,1,11,1,2873.5812814,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577494,1,1,1,11,1,2547.845509,11,2018,03,201803,50,1,1,4,2,2,2,1,,,,,,,1,1
4577494,1,2,1,11,1,2547.845509,11,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4577495,1,1,1,11,1,3050.172594,11,2018,03,201803,50,,2,6,1,,,,,,,,,,,1
4577495,1,2,1,11,1,3050.172594,11,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4577495,1,4,1,11,1,3050.172594,11,2018,03,201803,50,,4,4,2,2,2,2,1,11,,,,,,1
4577495,1,5,1,11,1,3050.172594,11,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4577496,1,1,1,11,1,2574.0903949,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577496,1,2,1,11,1,2574.0903949,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577497,1,1,1,11,1,3154.9391953,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577497,1,2,1,11,1,3154.9391953,11,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4577498,1,1,1,11,1,2720.7550384,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577499,1,1,1,11,1,2576.6371337,11,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4577499,1,2,1,11,1,2576.6371337,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577500,1,1,1,11,1,2619.4537541,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577500,1,2,1,11,1,2619.4537541,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4577502,1,1,1,11,1,2972.0603991,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577502,1,2,1,11,1,2972.0603991,11,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4577502,1,5,1,11,1,2972.0603991,11,2018,03,201803,50,,5,6,2,2,2,2,1,11,,,,,,1
4577503,1,1,1,11,1,2694.4305255,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577504,1,1,1,11,1,2364.5094127,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4577504,1,2,1,11,1,2364.5094127,11,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
